timestamp;corpus_size;test_size;decomposition_size;cv;model_type;dataset;latent_r2_score;output_r2_score;test_id;target;most_imp_corpus_id;most_imp_corpus_weight;most_imp_corpus_target;corpus_ids;corpus_weight;corpus_targets
2024-02-23-23:18:17;100;50;50;0;R_INIT_WEIGHTS_RANDOM;MNIST;0.9406811296412052;0.9707936255490444;0;7;84;0.7512757;7;[84, 52, 96, 91, 28, 42, 38, 75, 79, 15, 60, 33, 29, 43, 27, 71, 87, 99, 78, 74, 48, 70, 86, 51, 16, 47, 63, 44, 69, 9, 36, 67, 3, 77, 45, 57, 37, 5, 23, 46, 92, 18, 34, 54, 4, 53, 88, 11, 14, 26];[0.7512757, 0.12723538, 0.030815009, 0.020479681, 0.0152846305, 0.013614313, 0.009774291, 0.0026655325, 0.0023333817, 0.0022504516, 0.0014131501, 0.0013494748, 0.0012228034, 0.0011644243, 0.0010237871, 0.0010208728, 0.0009844607, 0.00093487295, 0.0008945496, 0.00079322455, 0.0007486508, 0.0006945792, 0.0005838327, 0.0005545149, 0.00053433113, 0.0005280939, 0.00037021248, 0.00035963263, 0.00035759996, 0.00035041972, 0.0003464497, 0.00034363003, 0.0003282971, 0.00031714686, 0.00031666041, 0.00026302593, 0.00026046857, 0.00025953577, 0.00024697502, 0.00023235232, 0.0002306385, 0.00022781044, 0.00021659581, 0.00021562963, 0.00021174431, 0.00020763434, 0.00020573619, 0.00020466084, 0.00019944989, 0.00017332805];[7, 7, 7, 7, 2, 7, 7, 0, 7, 7, 4, 9, 7, 9, 3, 7, 9, 1, 1, 3, 9, 1, 3, 0, 2, 5, 0, 3, 0, 4, 6, 1, 1, 1, 9, 9, 0, 2, 1, 8, 4, 6, 0, 9, 9, 4, 0, 5, 1, 4]
2024-02-23-23:18:21;100;50;50;0;R_NO_SOFTMAX_IWR;MNIST;-771.3030272766061;-156.870110508675;0;7;37;0.030428508;0;[37, 60, 47, 36, 9, 87, 18, 27, 30, 83, 69, 41, 77, 53, 48, 59, 4, 43, 44, 26, 3, 67, 14, 17, 92, 52, 70, 34, 75, 13, 0, 84, 96, 38, 78, 29, 51, 46, 88, 74, 33, 95, 73, 99, 25, 11, 57, 50, 5, 85];[0.030428508, 0.027186148, 0.021188982, 0.020144122, 0.019811628, 0.019739347, 0.018234344, 0.017779281, 0.016601427, 0.014676679, 0.0141082, 0.013730407, 0.012927505, 0.012904016, 0.012870345, 0.012353923, 0.011980666, 0.011247668, 0.011086838, 0.0103592, 0.010166101, 0.0094741285, 0.009459282, 0.009162268, 0.008681941, 0.008263994, 0.007925714, 0.007789771, 0.00763734, 0.0075664017, 0.007367108, 0.007203811, 0.0067320694, 0.0061272494, 0.006051391, 0.005655285, 0.0053530526, 0.005150263, 0.0051427, 0.004834706, 0.0043572355, 0.0037525976, 0.0035822296, 0.0027976383, 0.0026646932, 0.0026120208, 0.0025902246, 0.0019438969, 0.0018360537, 0.0018055012];[0, 4, 5, 6, 4, 9, 6, 3, 3, 6, 0, 8, 1, 4, 9, 1, 9, 9, 3, 4, 1, 1, 1, 8, 4, 7, 1, 0, 0, 6, 5, 7, 7, 7, 1, 7, 0, 8, 0, 3, 9, 0, 6, 1, 2, 5, 9, 3, 2, 8]
2024-02-23-23:18:26;100;50;50;0;R_NORMALIZE_IWR;MNIST;0.9420032060931779;0.9717256039337816;0;7;84;0.76623386;7;[84, 52, 42, 91, 28, 3, 50, 21, 24, 33, 44, 2, 57, 58, 61, 17, 22, 69, 60, 27, 31, 18, 93, 6, 97, 29, 55, 89, 62, 16, 86, 95, 54, 19, 38, 12, 4, 67, 87, 83, 77, 68, 37, 56, 25, 43, 45, 13, 32, 65];[0.76623386, 0.11936783, 0.044276863, 0.034045763, 0.014865357, 0.0072696595, 0.0067515, 0.0036020845, 0.002133861, 3.9167215e-05, 3.83333e-05, 3.8300284e-05, 3.624969e-05, 3.4818902e-05, 3.4464756e-05, 3.398338e-05, 3.314415e-05, 3.285574e-05, 3.2230604e-05, 3.0691008e-05, 3.0580082e-05, 2.9668685e-05, 2.9167617e-05, 2.7961192e-05, 2.7485197e-05, 2.6330645e-05, 2.4841449e-05, 2.3758086e-05, 2.355798e-05, 2.335358e-05, 2.3260505e-05, 2.2550514e-05, 2.2065433e-05, 2.1888092e-05, 2.147784e-05, 2.0789555e-05, 1.9853838e-05, 1.9720092e-05, 1.9120602e-05, 1.8719207e-05, 1.871556e-05, 1.8135852e-05, 1.801603e-05, 1.7505641e-05, 1.7497703e-05, 1.7468952e-05, 1.7296692e-05, 1.6319635e-05, 1.6011178e-05, 1.5863894e-05];[7, 7, 7, 7, 2, 1, 3, 0, 1, 9, 3, 4, 9, 4, 4, 8, 9, 0, 4, 3, 8, 6, 6, 1, 8, 7, 8, 4, 6, 2, 3, 0, 9, 9, 7, 3, 9, 1, 9, 6, 1, 0, 0, 0, 2, 9, 9, 6, 6, 5]
2024-02-23-23:18:34;100;50;50;0;O_C_NO_SOFTMAX;MNIST;-9.70857447499239;0.7872398427756883;0;7;72;0.08955356;1;[72, 11, 35, 77, 94, 58, 67, 98, 20, 0, 76, 74, 66, 73, 54, 36, 13, 43, 86, 53, 87, 22, 69, 27, 15, 55, 56, 16, 6, 79, 25, 34, 37, 93, 51, 71, 21, 64, 42, 46, 89, 95, 24, 33, 44, 78, 99, 61, 1, 38];[0.08955356, 0.08288371, 0.079565324, 0.054378342, 0.05290346, 0.052245397, 0.05065396, 0.043151356, 0.038918007, 0.038876444, 0.035603095, 0.030538809, 0.023504362, 0.021680614, 0.021172708, 0.020790722, 0.0202381, 0.01910646, 0.019066416, 0.015833417, 0.014921878, 0.013515808, 0.01229032, 0.012133408, 0.012075926, 0.011731118, 0.011657045, 0.010659615, 0.010308426, 0.010087302, 0.00870855, 0.006791031, 0.006014836, 0.005858183, 0.005844988, 0.0050830417, 0.0050514084, 0.0047175772, 0.003753879, 0.0035280255, 0.0033553194, 0.0026632268, 0.0025297382, 0.0019039988, 0.0017842568, 0.0015081668, 0.0003254588, 0.0001951899, 0.00019067308, 0.00013616968];[1, 5, 5, 1, 8, 4, 1, 3, 4, 5, 2, 3, 6, 6, 9, 6, 6, 9, 3, 4, 9, 9, 0, 3, 7, 8, 0, 2, 1, 7, 2, 0, 0, 6, 0, 7, 0, 4, 7, 8, 4, 0, 1, 9, 3, 1, 1, 4, 0, 7]
2024-02-23-23:18:42;100;50;50;0;O_C_NO_REGULIZATION;MNIST;0.9407183949421121;0.9709466466415693;0;7;84;0.76156837;7;[84, 52, 91, 96, 28, 42, 38, 15, 71, 79, 33, 44, 16, 86, 29, 43, 51, 54, 99, 87, 45, 57, 27, 78, 74, 19, 24, 18, 32, 73, 93, 83, 39, 13, 36, 66, 90, 5, 35, 62, 64, 11, 50, 65, 72, 55, 59, 92, 14, 47];[0.76156837, 0.111580305, 0.0394598, 0.023528816, 0.019166095, 0.010126688, 0.0046177735, 0.0030284848, 0.0027531232, 0.0022890342, 0.0013780472, 0.0006807128, 0.0005699984, 0.00051346846, 0.0005012942, 0.00047540403, 0.00046468596, 0.00046258615, 0.0004488225, 0.00038104897, 0.0003628959, 0.0003380633, 0.0003277322, 0.00032130317, 0.00031016397, 0.00030680432, 0.00027968467, 0.0002778426, 0.00027507532, 0.00027112232, 0.00026983928, 0.00026901782, 0.00026753417, 0.00026615828, 0.00026586023, 0.0002657511, 0.00025660705, 0.00025399993, 0.000252602, 0.0002513807, 0.00024687804, 0.00024429942, 0.00023888591, 0.00022808091, 0.00022804328, 0.00022662584, 0.00022360566, 0.00022278489, 0.00022235782, 0.00022099761];[7, 7, 7, 7, 2, 7, 7, 7, 7, 7, 9, 3, 2, 3, 7, 9, 0, 9, 1, 9, 9, 9, 3, 1, 3, 9, 1, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 2, 5, 6, 4, 5, 3, 5, 1, 8, 1, 4, 1, 5]
2024-02-23-23:18:49;100;50;50;0;ORIGINAL;MNIST;0.9409070672898548;0.9711261834600137;1;2;25;0.37822968;2;[25, 70, 36, 66, 95, 82, 76, 37, 83, 90, 73, 1, 32, 81, 39, 21, 62, 88, 13, 93, 68, 34, 56, 69, 59, 51, 75, 5, 24, 16, 12, 63, 78, 80, 91, 31, 45, 71, 41, 26, 18, 3, 54, 4, 58, 57, 27, 77, 50, 0];[0.37822968, 0.32108232, 0.1580577, 0.10496165, 0.020567257, 0.00782988, 0.0014253078, 0.0010712869, 0.00083857717, 0.0006774959, 0.0005265124, 0.00031558436, 0.00027968423, 0.00025994613, 0.00022641853, 0.00019836167, 0.0001893033, 0.00018750108, 0.00016739975, 0.00015846497, 0.00013495477, 0.00012420455, 0.00011398402, 0.00010790853, 9.850618e-05, 9.464551e-05, 9.114365e-05, 7.9358055e-05, 7.4008225e-05, 6.933175e-05, 6.628894e-05, 5.057894e-05, 4.8995542e-05, 4.8074788e-05, 4.014348e-05, 3.8505666e-05, 3.734084e-05, 3.723579e-05, 3.68156e-05, 3.663998e-05, 3.6464327e-05, 3.6363654e-05, 3.6318426e-05, 3.625257e-05, 3.5675348e-05, 3.5661404e-05, 3.5350527e-05, 3.505543e-05, 3.3198456e-05, 3.2635762e-05];[2, 1, 6, 6, 0, 2, 2, 0, 6, 6, 6, 0, 6, 0, 6, 0, 6, 0, 6, 6, 0, 0, 0, 0, 1, 0, 0, 2, 1, 2, 3, 0, 1, 9, 7, 8, 9, 7, 8, 4, 6, 1, 9, 9, 4, 9, 3, 1, 3, 5]
2024-02-23-23:18:57;100;50;50;0;ORIGINAL_COMPACT;MNIST;0.9409070672898548;0.9711261834600137;1;2;25;0.37822968;2;[25, 70, 36, 66, 95, 82, 76, 37, 83, 90, 73, 1, 32, 81, 39, 21, 62, 88, 13, 93, 68, 34, 56, 69, 59, 51, 75, 5, 24, 16, 12, 63, 78, 80, 91, 31, 45, 71, 41, 26, 18, 3, 54, 4, 58, 57, 27, 77, 50, 0];[0.37822968, 0.32108232, 0.1580577, 0.10496165, 0.020567257, 0.00782988, 0.0014253078, 0.0010712869, 0.00083857717, 0.0006774959, 0.0005265124, 0.00031558436, 0.00027968423, 0.00025994613, 0.00022641853, 0.00019836167, 0.0001893033, 0.00018750108, 0.00016739975, 0.00015846497, 0.00013495477, 0.00012420455, 0.00011398402, 0.00010790853, 9.850618e-05, 9.464551e-05, 9.114365e-05, 7.9358055e-05, 7.4008225e-05, 6.933175e-05, 6.628894e-05, 5.057894e-05, 4.8995542e-05, 4.8074788e-05, 4.014348e-05, 3.8505666e-05, 3.734084e-05, 3.723579e-05, 3.68156e-05, 3.663998e-05, 3.6464327e-05, 3.6363654e-05, 3.6318426e-05, 3.625257e-05, 3.5675348e-05, 3.5661404e-05, 3.5350527e-05, 3.505543e-05, 3.3198456e-05, 3.2635762e-05];[2, 1, 6, 6, 0, 2, 2, 0, 6, 6, 6, 0, 6, 0, 6, 0, 6, 0, 6, 6, 0, 0, 0, 0, 1, 0, 0, 2, 1, 2, 3, 0, 1, 9, 7, 8, 9, 7, 8, 4, 6, 1, 9, 9, 4, 9, 3, 1, 3, 5]
2024-02-23-23:19:01;100;50;50;0;REIMPLEMENTED;MNIST;0.9410098033242207;0.9710691457487007;1;2;25;0.378066;2;[25, 70, 36, 66, 95, 82, 76, 37, 83, 90, 73, 1, 32, 81, 39, 21, 62, 88, 13, 93, 68, 34, 56, 69, 59, 51, 75, 5, 24, 16, 12, 63, 78, 80, 91, 31, 45, 71, 41, 26, 18, 54, 3, 4, 15, 58, 57, 79, 89, 52];[0.378066, 0.32031608, 0.15886812, 0.10358475, 0.020733433, 0.008293747, 0.0015162178, 0.0011365704, 0.00089357217, 0.00072276575, 0.0005607268, 0.00033508288, 0.00029898525, 0.0002758553, 0.00024177859, 0.00021071949, 0.0002014643, 0.00019930326, 0.0001786375, 0.00016895133, 0.00014370616, 0.00013233871, 0.00012121058, 0.00011487615, 0.00010505749, 0.00010072168, 9.705366e-05, 8.464703e-05, 7.891498e-05, 7.3975214e-05, 7.0618546e-05, 5.392801e-05, 5.2266823e-05, 5.1241135e-05, 4.293398e-05, 4.105613e-05, 3.9929288e-05, 3.9839368e-05, 3.9254835e-05, 3.9180402e-05, 3.8926733e-05, 3.8833816e-05, 3.8791506e-05, 3.876292e-05, 3.860524e-05, 3.8142673e-05, 3.8132817e-05, 3.7839996e-05, 3.7761158e-05, 3.770182e-05];[2, 1, 6, 6, 0, 2, 2, 0, 6, 6, 6, 0, 6, 0, 6, 0, 6, 0, 6, 6, 0, 0, 0, 0, 1, 0, 0, 2, 1, 2, 3, 0, 1, 9, 7, 8, 9, 7, 8, 4, 6, 9, 1, 9, 7, 4, 9, 7, 4, 7]
2024-02-23-23:19:05;100;50;50;0;R_NO_SOFTMAX;MNIST;-12.91201052356039;-2.4534280959820576;1;2;25;0.027200453;2;[25, 45, 82, 70, 55, 19, 32, 12, 78, 63, 67, 36, 83, 1, 89, 54, 73, 24, 17, 49, 37, 33, 96, 71, 20, 4, 72, 74, 94, 77, 65, 56, 58, 39, 68, 80, 21, 10, 34, 76, 98, 97, 3, 52, 79, 81, 95, 84, 62, 50];[0.027200453, 0.024642818, 0.023666827, 0.022341935, 0.020285917, 0.019461874, 0.018979937, 0.018932302, 0.018175904, 0.015769381, 0.015072639, 0.0146260075, 0.013933534, 0.013637293, 0.013602219, 0.013170503, 0.013042558, 0.011837889, 0.0115859, 0.010723073, 0.010688331, 0.01052505, 0.010226936, 0.010198599, 0.010170029, 0.009934306, 0.00965638, 0.008349679, 0.00820645, 0.007857101, 0.0072908644, 0.0072295773, 0.006176613, 0.006068668, 0.005810436, 0.0052541597, 0.0052077873, 0.005163621, 0.0049249358, 0.004552122, 0.004181444, 0.0038971591, 0.0036234404, 0.0033616666, 0.0032976991, 0.0022192332, 0.0012887269, 0.0011605485, 0.0009275804, 0.0009147263];[2, 9, 2, 1, 8, 9, 6, 3, 1, 0, 1, 6, 6, 0, 4, 9, 6, 1, 8, 3, 0, 9, 7, 7, 4, 9, 1, 3, 8, 1, 5, 0, 4, 6, 0, 9, 0, 3, 0, 2, 3, 8, 1, 7, 7, 0, 0, 7, 6, 3]
2024-02-23-23:19:10;100;50;50;0;R_NORMALIZE;MNIST;-0.7259808245543163;-0.05552758328025218;1;2;0;0.0;5;[0, 99, 98, 97, 15, 14, 13, 12, 11, 10, 9, 8, 87, 86, 85, 84, 83, 82, 81, 80, 79, 78, 77, 76, 75, 74, 73, 72, 71, 70, 69, 68, 67, 66, 65, 64, 63, 62, 61, 60, 59, 58, 57, 56, 55, 54, 53, 52, 51, 50];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[5, 1, 3, 8, 7, 1, 6, 3, 5, 3, 4, 1, 9, 3, 8, 7, 6, 2, 0, 9, 7, 1, 1, 2, 0, 3, 6, 1, 7, 1, 0, 0, 1, 6, 5, 4, 0, 6, 4, 4, 1, 4, 9, 0, 8, 9, 4, 7, 0, 3]
2024-02-23-23:19:15;100;50;50;0;R_INIT_WEIGHTS_RANDOM;MNIST;0.9406811296412052;0.9707936255490444;1;2;25;0.37960416;2;[25, 70, 36, 66, 95, 76, 82, 90, 73, 37, 83, 34, 39, 63, 68, 13, 45, 1, 51, 12, 58, 94, 81, 56, 16, 3, 28, 49, 19, 9, 32, 21, 59, 22, 96, 92, 23, 0, 91, 29, 62, 85, 64, 98, 88, 24, 93, 40, 18, 69];[0.37960416, 0.31950027, 0.15793228, 0.10252637, 0.02249272, 0.0038403776, 0.0038355517, 0.0026785918, 0.0011386771, 0.0007763508, 0.00048078003, 0.00044483694, 0.00039082012, 0.00036671708, 0.00031794413, 0.00026896523, 0.00022179837, 0.00020511754, 0.00020055487, 0.00014381576, 0.0001387634, 0.00011406846, 0.00011131518, 9.884869e-05, 9.210452e-05, 8.8001565e-05, 8.344623e-05, 7.881874e-05, 7.854044e-05, 7.728924e-05, 7.623705e-05, 7.536697e-05, 6.295537e-05, 6.219528e-05, 5.747446e-05, 5.5865596e-05, 5.4805023e-05, 5.1270825e-05, 4.8486632e-05, 4.6195855e-05, 4.551649e-05, 4.310792e-05, 4.2008247e-05, 4.0027327e-05, 3.908317e-05, 3.7564776e-05, 3.6346824e-05, 3.6226807e-05, 3.4491895e-05, 3.401938e-05];[2, 1, 6, 6, 0, 2, 2, 6, 6, 0, 6, 0, 6, 0, 0, 6, 9, 0, 0, 3, 4, 8, 0, 0, 2, 1, 2, 3, 9, 4, 6, 0, 1, 9, 7, 4, 1, 5, 7, 7, 6, 8, 4, 3, 0, 1, 6, 1, 6, 0]
2024-02-23-23:19:19;100;50;50;0;R_NO_SOFTMAX_IWR;MNIST;-771.3030272766061;-156.870110508675;1;2;94;0.03153735;8;[94, 22, 85, 91, 40, 45, 98, 73, 96, 71, 63, 33, 35, 68, 64, 72, 16, 23, 76, 36, 8, 12, 9, 3, 11, 53, 18, 54, 34, 58, 95, 90, 49, 74, 83, 39, 28, 99, 25, 30, 19, 51, 29, 20, 56, 27, 21, 38, 69, 81];[0.03153735, 0.025851991, 0.024895966, 0.02448099, 0.02223016, 0.020761756, 0.019595036, 0.018077131, 0.01748114, 0.01659926, 0.016097818, 0.015651695, 0.013837587, 0.013645542, 0.013302115, 0.013115178, 0.012776232, 0.012275963, 0.012272989, 0.010781631, 0.010455035, 0.010292423, 0.0101867365, 0.009923635, 0.009374661, 0.008019683, 0.007804487, 0.007514244, 0.0065907324, 0.0061038476, 0.005858077, 0.0055291452, 0.0049232394, 0.004921603, 0.0042948346, 0.0042613656, 0.0040940843, 0.0040860716, 0.0039765663, 0.0032794583, 0.0031056118, 0.0030226884, 0.0026948443, 0.0021802243, 0.002021611, 0.0019017258, 0.0015938403, 0.0010353768, 0.0010320183, 0.0007071897];[8, 9, 8, 7, 1, 9, 3, 6, 7, 7, 0, 9, 5, 0, 4, 1, 2, 1, 2, 6, 1, 3, 4, 1, 5, 4, 6, 9, 0, 4, 0, 6, 3, 3, 6, 6, 2, 1, 2, 3, 9, 0, 7, 4, 0, 3, 0, 7, 0, 0]
2024-02-23-23:19:23;100;50;50;0;R_NORMALIZE_IWR;MNIST;0.9420032060931779;0.9717256039337816;1;2;25;0.38322625;2;[25, 70, 36, 66, 95, 57, 85, 94, 77, 28, 61, 72, 87, 29, 59, 81, 68, 19, 6, 75, 73, 93, 11, 0, 43, 41, 24, 20, 51, 55, 46, 5, 37, 67, 1, 91, 44, 69, 3, 7, 88, 65, 31, 84, 76, 22, 39, 32, 45, 40];[0.38322625, 0.3245007, 0.1619591, 0.103343874, 0.026067864, 3.5192963e-05, 3.4732308e-05, 2.88289e-05, 2.6408814e-05, 2.5331246e-05, 2.3869123e-05, 2.3708784e-05, 1.9461888e-05, 1.9201698e-05, 1.9037829e-05, 1.8975317e-05, 1.8473429e-05, 1.8360528e-05, 1.7583236e-05, 1.7471633e-05, 1.7066843e-05, 1.6489998e-05, 1.6267935e-05, 1.6058666e-05, 1.5706384e-05, 1.5644662e-05, 1.4948393e-05, 1.4934741e-05, 1.4630472e-05, 1.4303175e-05, 1.4225706e-05, 1.4186802e-05, 1.2654492e-05, 1.2534213e-05, 1.2116596e-05, 1.2026237e-05, 1.19657925e-05, 1.1109166e-05, 1.0868821e-05, 1.0744609e-05, 1.045676e-05, 1.0135353e-05, 1.0076858e-05, 1.0037989e-05, 9.855166e-06, 9.691672e-06, 9.154295e-06, 8.963598e-06, 8.841743e-06, 8.495974e-06];[2, 1, 6, 6, 0, 9, 8, 8, 1, 2, 4, 1, 9, 7, 1, 0, 0, 9, 1, 0, 6, 6, 5, 5, 9, 8, 1, 4, 0, 8, 8, 2, 0, 1, 0, 7, 3, 0, 1, 3, 0, 5, 8, 7, 2, 9, 6, 6, 9, 1]
2024-02-23-23:19:32;100;50;50;0;O_C_NO_SOFTMAX;MNIST;-9.70857447499239;0.7872398427756883;1;2;89;0.11292591;4;[89, 58, 60, 94, 74, 67, 4, 10, 98, 54, 11, 55, 72, 85, 30, 90, 15, 62, 36, 71, 31, 0, 45, 99, 79, 52, 12, 28, 81, 49, 95, 69, 53, 39, 66, 68, 23, 78, 77, 73, 5, 38, 37, 76, 65, 56, 96, 3, 21, 63];[0.11292591, 0.08188627, 0.0756966, 0.059262153, 0.05368046, 0.048589516, 0.044797607, 0.043270126, 0.04241508, 0.03752766, 0.0328143, 0.028254937, 0.026880383, 0.025723273, 0.025094645, 0.021320136, 0.021000441, 0.019729171, 0.019416658, 0.018104902, 0.017419118, 0.015822724, 0.015631702, 0.014873503, 0.014853806, 0.011632249, 0.009412616, 0.00811227, 0.0076132654, 0.0066146897, 0.0057850904, 0.0045443065, 0.0041830293, 0.0041049593, 0.0035324635, 0.0023023353, 0.0021110962, 0.0020626234, 0.0020200799, 0.0015917855, 0.0015143687, 0.0014677787, 0.0009809564, 0.0009452983, 0.00073075143, 0.0006618422, 0.00042143356, 0.00036154728, 0.00029181858, 4.050286e-06];[4, 4, 4, 8, 3, 1, 9, 3, 3, 9, 5, 8, 1, 8, 3, 6, 7, 6, 6, 7, 8, 5, 9, 1, 7, 7, 3, 2, 0, 3, 0, 0, 4, 6, 6, 0, 1, 1, 1, 6, 2, 7, 0, 2, 5, 0, 7, 1, 0, 0]
2024-02-23-23:19:39;100;50;50;0;O_C_NO_REGULIZATION;MNIST;0.9407183949421121;0.9709466466415693;1;2;25;0.378066;2;[25, 70, 36, 66, 95, 82, 76, 37, 83, 90, 73, 1, 32, 81, 39, 21, 62, 88, 13, 93, 68, 34, 56, 69, 59, 51, 75, 5, 24, 16, 12, 63, 78, 80, 91, 31, 45, 71, 41, 26, 18, 54, 3, 4, 15, 58, 57, 79, 89, 52];[0.378066, 0.32031608, 0.15886812, 0.10358475, 0.020733433, 0.008293747, 0.0015162178, 0.0011365704, 0.00089357217, 0.00072276575, 0.0005607268, 0.00033508288, 0.00029898525, 0.0002758553, 0.00024177859, 0.00021071949, 0.0002014643, 0.00019930326, 0.0001786375, 0.00016895133, 0.00014370616, 0.00013233871, 0.00012121058, 0.00011487615, 0.00010505749, 0.00010072168, 9.705366e-05, 8.464703e-05, 7.891498e-05, 7.3975214e-05, 7.0618546e-05, 5.392801e-05, 5.2266823e-05, 5.1241135e-05, 4.293398e-05, 4.105613e-05, 3.9929288e-05, 3.9839368e-05, 3.9254835e-05, 3.9180402e-05, 3.8926733e-05, 3.8833816e-05, 3.8791506e-05, 3.876292e-05, 3.860524e-05, 3.8142673e-05, 3.8132817e-05, 3.7839996e-05, 3.7761158e-05, 3.770182e-05];[2, 1, 6, 6, 0, 2, 2, 0, 6, 6, 6, 0, 6, 0, 6, 0, 6, 0, 6, 6, 0, 0, 0, 0, 1, 0, 0, 2, 1, 2, 3, 0, 1, 9, 7, 8, 9, 7, 8, 4, 6, 9, 1, 9, 7, 4, 9, 7, 4, 7]
2024-02-23-23:19:47;100;50;50;1;ORIGINAL;MNIST;0.9408023571627895;0.9685923462106718;0;7;84;0.69884217;7;[84, 52, 96, 28, 91, 15, 42, 38, 79, 71, 33, 54, 29, 87, 99, 78, 44, 57, 5, 45, 16, 55, 43, 36, 73, 93, 13, 90, 32, 66, 19, 83, 39, 62, 18, 51, 11, 64, 27, 76, 35, 24, 65, 4, 60, 47, 92, 9, 61, 20];[0.69884217, 0.16520436, 0.08501673, 0.031402756, 0.0037462406, 0.002161073, 0.0016963031, 0.0013552163, 0.001309226, 0.0011185809, 0.000562147, 0.00027377348, 0.00026957708, 0.0002536509, 0.00019916894, 0.00019181694, 0.00017183195, 0.00017176477, 0.00016873806, 0.00016710829, 0.00016670066, 0.00016518646, 0.00015930415, 0.0001478295, 0.00014535425, 0.00014360191, 0.00014335821, 0.0001433395, 0.00014318373, 0.0001428869, 0.00014210795, 0.00014099696, 0.00013940001, 0.00013843158, 0.00013787099, 0.00012181457, 0.000121281344, 0.00011877256, 0.000118704505, 0.00011751741, 0.00011642598, 0.00011612857, 0.00011111203, 0.00011028963, 0.00010712416, 0.000105519786, 0.00010503165, 0.00010365456, 0.0001018125, 0.00010143385];[7, 7, 7, 2, 7, 7, 7, 7, 7, 7, 9, 9, 7, 9, 1, 1, 3, 9, 2, 9, 2, 8, 9, 6, 6, 6, 6, 6, 6, 6, 9, 6, 6, 6, 6, 0, 5, 4, 3, 2, 5, 1, 5, 9, 4, 5, 4, 4, 4, 4]
2024-02-23-23:19:54;100;50;50;1;ORIGINAL_COMPACT;MNIST;0.9408023571627895;0.9685923462106718;0;7;84;0.69884217;7;[84, 52, 96, 28, 91, 15, 42, 38, 79, 71, 33, 54, 29, 87, 99, 78, 44, 57, 5, 45, 16, 55, 43, 36, 73, 93, 13, 90, 32, 66, 19, 83, 39, 62, 18, 51, 11, 64, 27, 76, 35, 24, 65, 4, 60, 47, 92, 9, 61, 20];[0.69884217, 0.16520436, 0.08501673, 0.031402756, 0.0037462406, 0.002161073, 0.0016963031, 0.0013552163, 0.001309226, 0.0011185809, 0.000562147, 0.00027377348, 0.00026957708, 0.0002536509, 0.00019916894, 0.00019181694, 0.00017183195, 0.00017176477, 0.00016873806, 0.00016710829, 0.00016670066, 0.00016518646, 0.00015930415, 0.0001478295, 0.00014535425, 0.00014360191, 0.00014335821, 0.0001433395, 0.00014318373, 0.0001428869, 0.00014210795, 0.00014099696, 0.00013940001, 0.00013843158, 0.00013787099, 0.00012181457, 0.000121281344, 0.00011877256, 0.000118704505, 0.00011751741, 0.00011642598, 0.00011612857, 0.00011111203, 0.00011028963, 0.00010712416, 0.000105519786, 0.00010503165, 0.00010365456, 0.0001018125, 0.00010143385];[7, 7, 7, 2, 7, 7, 7, 7, 7, 7, 9, 9, 7, 9, 1, 1, 3, 9, 2, 9, 2, 8, 9, 6, 6, 6, 6, 6, 6, 6, 9, 6, 6, 6, 6, 0, 5, 4, 3, 2, 5, 1, 5, 9, 4, 5, 4, 4, 4, 4]
2024-02-23-23:19:58;100;50;50;1;REIMPLEMENTED;MNIST;0.940844945987093;0.9685264723167106;0;7;84;0.6861528;7;[84, 52, 96, 28, 91, 15, 42, 38, 79, 71, 33, 54, 29, 87, 99, 78, 57, 44, 5, 45, 16, 55, 43, 36, 73, 93, 13, 90, 32, 66, 83, 19, 39, 62, 18, 11, 51, 64, 27, 24, 35, 76, 65, 72, 40, 4, 60, 59, 8, 14];[0.6861528, 0.16823183, 0.08488755, 0.036062244, 0.0042210585, 0.0024803276, 0.0019337389, 0.001564978, 0.001508172, 0.0012880348, 0.00065163407, 0.00031911925, 0.00031425102, 0.00029547926, 0.00023320972, 0.00022424951, 0.00020048718, 0.00020003416, 0.00019636954, 0.000195063, 0.0001939047, 0.00019268751, 0.00018611498, 0.00017472783, 0.00017176499, 0.00016965138, 0.00016940096, 0.00016938722, 0.00016916462, 0.00016881104, 0.00016654083, 0.00016605761, 0.00016460891, 0.00016347438, 0.00016279219, 0.00014293098, 0.00014137912, 0.00013994845, 0.00013807023, 0.0001374057, 0.00013709614, 0.00013691687, 0.00013084075, 0.00012966244, 0.00012938044, 0.00012902607, 0.00012617368, 0.00012599668, 0.00012596713, 0.00012492047];[7, 7, 7, 2, 7, 7, 7, 7, 7, 7, 9, 9, 7, 9, 1, 1, 9, 3, 2, 9, 2, 8, 9, 6, 6, 6, 6, 6, 6, 6, 6, 9, 6, 6, 6, 5, 0, 4, 3, 1, 5, 2, 5, 1, 1, 9, 4, 1, 1, 1]
