timestamp,corpus_size,test_size,decomposition_size,cv,model_type,dataset,latent_r2_score,output_r2_score,sample_id,target,most_imp_corpus_id,most_imp_corpus_weight,most_imp_corpus_target,corpus_ids,corpus_weight,corpus_targets,
2024-02-25-22:29:19,100,10,20,2,REIMPLEMENTED,MNIST_MakeCorpus,0.9325969820448822,0.9633645014050722,0,1,82,0.29840022,1,"[82, 86, 39, 55, 40, 81, 1, 59, 95, 18, 10, 80, 83, 41, 6, 24, 70, 64, 61, 30]","[0.29840022, 0.2975829, 0.28365192, 0.09530866, 0.006187445, 0.0020860648, 0.0019413494, 0.0019288226, 0.0009980686, 0.00089807244, 0.00078563526, 0.0005512016, 0.00046414742, 0.0003371702, 0.00033081102, 0.0003236985, 0.00028740976, 0.00028285163, 0.00024861668, 0.0001761081]","[1, 1, 1, 1, 5, 1, 1, 1, 1, 2, 7, 1, 1, 2, 6, 5, 6, 5, 5, 8]",No visualization
2024-02-25-22:29:26,100,10,50,0,ORIGINAL,MNIST,0.9126571399848684,0.9595350211151057,0,1,90,0.48427194,1,"[90, 99, 32, 41, 55, 67, 29, 45, 11, 57, 30, 83, 59, 62, 86, 23, 13, 36, 92, 1, 97, 46, 84, 33, 77, 6, 28, 53, 78, 0, 75, 52, 49, 18, 31, 96, 7, 60, 58, 66, 87, 95, 56, 42, 65, 26, 88, 16, 76, 43]","[0.48427194, 0.30743605, 0.1387193, 0.044551697, 0.008170908, 0.0034880298, 0.0032428838, 0.0013946918, 0.0013263471, 0.0012540356, 0.001224193, 0.00086867245, 0.0007374799, 0.00026245072, 0.0002445091, 0.00010988669, 0.00010966935, 9.863293e-05, 8.240241e-05, 8.22923e-05, 8.047514e-05, 7.103017e-05, 5.7863825e-05, 5.7471974e-05, 5.71832e-05, 5.5550645e-05, 5.3087082e-05, 5.2795105e-05, 5.2793897e-05, 5.2321244e-05, 5.046491e-05, 5.024856e-05, 4.9257404e-05, 4.882218e-05, 4.5482073e-05, 4.434678e-05, 4.3197542e-05, 4.255192e-05, 4.2053653e-05, 4.1074934e-05, 4.0658815e-05, 4.0285428e-05, 3.9940638e-05, 3.976816e-05, 3.9325056e-05, 3.8182494e-05, 3.636831e-05, 3.571124e-05, 3.434716e-05, 3.3328335e-05]","[1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 7, 5, 6, 6, 6, 5, 5, 8, 9, 9, 0, 3, 0, 0, 9, 0, 3, 0, 0, 6, 3, 9, 9, 0, 9, 9, 9, 9, 0, 6, 0, 9, 8, 7, 7]",No visualization
2024-02-25-22:29:30,100,10,50,0,REIMPLEMENTED,MNIST,0.9126584938759702,0.9596177751842786,0,1,90,0.4830423,1,"[90, 99, 32, 41, 55, 67, 29, 45, 11, 57, 30, 83, 59, 62, 86, 13, 23, 36, 92, 1, 97, 46, 33, 84, 77, 6, 28, 53, 78, 0, 75, 52, 49, 18, 31, 96, 7, 60, 58, 66, 87, 95, 73, 56, 42, 79, 65, 26, 94, 54]","[0.4830423, 0.30393866, 0.13713576, 0.047263343, 0.009091639, 0.0038814943, 0.003638044, 0.0015666301, 0.0014835823, 0.0014102475, 0.0013737129, 0.0009768703, 0.00083156733, 0.00029716914, 0.0002768837, 0.00012479055, 0.00012448257, 0.00011255366, 9.390865e-05, 9.381019e-05, 9.2797854e-05, 8.1696235e-05, 6.592086e-05, 6.578967e-05, 6.537281e-05, 6.365544e-05, 6.0916154e-05, 6.0467297e-05, 6.0446942e-05, 5.982185e-05, 5.7768055e-05, 5.7568966e-05, 5.6405755e-05, 5.5867986e-05, 5.181224e-05, 5.0757266e-05, 4.927935e-05, 4.8573445e-05, 4.8088146e-05, 4.7058755e-05, 4.6393685e-05, 4.5927183e-05, 4.5782483e-05, 4.5535286e-05, 4.544323e-05, 4.5087436e-05, 4.482616e-05, 4.3621378e-05, 4.3534314e-05, 4.2130287e-05]","[1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 5, 7, 6, 6, 6, 5, 5, 9, 8, 9, 0, 3, 0, 0, 9, 0, 3, 0, 0, 6, 3, 9, 9, 0, 9, 9, 9, 9, 9, 0, 3, 6, 0, 8, 9]",No visualization
2024-02-25-22:30:45,100,10,50,0,ORIGINAL,CaD,0.5048894157866313,0.9381292527379084,0,1,6,0.31534582,1,"[6, 63, 53, 42, 55, 29, 94, 83, 85, 26, 43, 52, 90, 98, 2, 71, 91, 10, 68, 51, 47, 30, 0, 7, 74, 34, 92, 58, 19, 54, 22, 9, 16, 4, 21, 56, 50, 70, 97, 62, 76, 27, 24, 35, 46, 49, 33, 80, 23, 39]","[0.31534582, 0.19005658, 0.10597098, 0.08819106, 0.08310153, 0.058221426, 0.053496506, 0.04715846, 0.046404693, 0.006839143, 0.0007033572, 0.00063833664, 0.000596323, 0.00055902614, 0.0003515812, 0.00029212597, 0.00015704994, 0.00011236491, 0.00011087677, 9.3160445e-05, 8.87637e-05, 8.172422e-05, 7.486509e-05, 7.141088e-05, 6.6578265e-05, 6.4318694e-05, 5.6532102e-05, 5.4424443e-05, 4.511252e-05, 4.2244235e-05, 4.1748648e-05, 4.034161e-05, 3.985333e-05, 3.964726e-05, 3.4917117e-05, 3.4502224e-05, 3.435182e-05, 3.3255543e-05, 3.3173248e-05, 3.219112e-05, 3.2152464e-05, 3.1404597e-05, 3.0928506e-05, 3.0389505e-05, 3.0353705e-05, 2.9519422e-05, 2.8931132e-05, 2.818964e-05, 2.8097926e-05, 2.3193275e-05]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",No visualization
2024-02-25-22:32:04,100,10,50,0,REIMPLEMENTED,CaD,0.5060505610856999,0.9379714201060835,0,1,6,0.3144182,1,"[6, 63, 53, 42, 55, 29, 94, 85, 83, 26, 43, 32, 52, 90, 98, 2, 71, 91, 68, 10, 51, 47, 30, 0, 7, 74, 34, 92, 28, 58, 19, 22, 54, 9, 16, 4, 21, 56, 50, 70, 97, 62, 76, 72, 24, 27, 46, 35, 49, 80]","[0.3144182, 0.19007395, 0.105538554, 0.08813473, 0.08184601, 0.058543995, 0.05295997, 0.045966394, 0.04574415, 0.007839713, 0.0009396586, 0.00092572113, 0.00088748673, 0.0008063622, 0.00073419383, 0.00046377126, 0.00039927437, 0.00021347997, 0.00015619035, 0.00015327413, 0.00012648832, 0.000121750956, 0.00011241325, 0.000101694524, 0.00010034836, 9.3241244e-05, 8.794996e-05, 7.732344e-05, 7.372163e-05, 7.285942e-05, 6.181765e-05, 5.853397e-05, 5.7758312e-05, 5.717656e-05, 5.564716e-05, 5.4379718e-05, 4.9114253e-05, 4.7272508e-05, 4.706464e-05, 4.576184e-05, 4.5456887e-05, 4.4967037e-05, 4.454618e-05, 4.4140506e-05, 4.311684e-05, 4.26953e-05, 4.2158146e-05, 4.15705e-05, 4.1050156e-05, 4.0103016e-05]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",No visualization
2024-02-25-22:32:11,100,10,50,0,ORIGINAL,Heart,0.9990093637833164,0.9960937382323238,0,0,41,0.53808194,0,"[41, 3, 78, 29, 49, 69, 21, 11, 25, 28, 45, 9, 2, 93, 66, 4, 10, 40, 76, 31, 85, 44, 0, 38, 79, 14, 68, 26, 43, 35, 71, 17, 52, 58, 72, 1, 53, 46, 27, 77, 74, 20, 34, 16, 5, 59, 13, 24, 60, 18]","[0.53808194, 0.109651625, 0.0824655, 0.073534735, 0.06622865, 0.03075244, 0.030226178, 0.014677052, 0.01045943, 0.009080336, 0.008542834, 0.0046144105, 0.00369734, 0.0028840024, 0.002419665, 0.0022634778, 0.00092119334, 0.00083166594, 0.00075824093, 0.00060272857, 0.00060028204, 0.0005595487, 0.0005174715, 0.0004601504, 0.00042909366, 0.00035804178, 0.00032710773, 0.0003014442, 0.00028670058, 0.0002801329, 0.0002456862, 0.00024394416, 0.00022277376, 0.00022207134, 0.0002153736, 0.0002136407, 0.00019040961, 0.0001738736, 0.00017344253, 0.00013797825, 0.00013522076, 0.00012878685, 0.00012458832, 0.00012398737, 0.00011632437, 0.00010900394, 0.00010650517, 9.570161e-05, 9.4094336e-05, 9.1085836e-05]","[0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",No visualization
2024-02-25-22:32:14,100,10,50,0,REIMPLEMENTED,Heart,0.9783043217521384,0.8780809475714176,0,0,76,0.19050449,1,"[76, 0, 41, 78, 54, 57, 29, 61, 11, 90, 71, 67, 12, 64, 53, 92, 89, 39, 23, 69, 7, 86, 49, 63, 65, 97, 91, 22, 50, 48, 84, 37, 8, 42, 83, 45, 33, 94, 99, 87, 3, 32, 15, 66, 25, 73, 95, 28, 4, 6]","[0.19050449, 0.13367698, 0.09154981, 0.07311156, 0.03481047, 0.019522445, 0.019212108, 0.015641343, 0.013952081, 0.013274162, 0.013134114, 0.013041087, 0.011900128, 0.010896037, 0.010493091, 0.01017926, 0.009356846, 0.009299148, 0.0092113605, 0.008868144, 0.008671808, 0.0084647825, 0.00815511, 0.008036679, 0.0077897673, 0.0076633682, 0.007626362, 0.0070192846, 0.0068822494, 0.006788102, 0.0066867373, 0.0062678508, 0.006051, 0.0060248994, 0.0060040676, 0.005969618, 0.005721822, 0.005673905, 0.005608092, 0.0055565652, 0.0053488156, 0.0052814507, 0.0052111307, 0.0050467052, 0.0050249, 0.004880009, 0.00480993, 0.0043442063, 0.0042370358, 0.004103395]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]",No visualization
2024-02-25-22:32:57,100,10,50,0,ORIGINAL,MNIST_MakeCorpus,0.9428239757691067,0.974171010406881,0,1,41,0.6322835,1,"[41, 11, 57, 97, 45, 94, 23, 62, 78, 55, 59, 67, 32, 2, 76, 14, 15, 91, 29, 25, 70, 35, 99, 13, 50, 9, 83, 68, 93, 18, 58, 53, 74, 71, 48, 61, 92, 8, 66, 42, 40, 75, 20, 31, 49, 73, 96, 0, 72, 54]","[0.6322835, 0.19495289, 0.09472479, 0.02666837, 0.014924328, 0.014728399, 0.0052302945, 0.0033909664, 0.0025010956, 0.0018905322, 0.0011505182, 0.00083763234, 0.00066662335, 0.00056218007, 0.00033338496, 0.00030272192, 0.00026569262, 0.00026394436, 0.00024974727, 0.00023048381, 0.00022671788, 0.0001687685, 0.0001570595, 0.00014750013, 0.00014320314, 0.00013957842, 0.00013640699, 0.00013462457, 9.538331e-05, 9.1278336e-05, 8.8913206e-05, 8.832609e-05, 8.782565e-05, 8.724996e-05, 7.99397e-05, 7.688643e-05, 7.663519e-05, 7.416808e-05, 7.226566e-05, 7.182134e-05, 6.922026e-05, 6.920105e-05, 6.495619e-05, 6.259323e-05, 6.2426785e-05, 5.983531e-05, 5.9006776e-05, 5.7549587e-05, 4.6035453e-05, 4.531115e-05]","[1, 1, 1, 5, 1, 3, 7, 1, 1, 1, 1, 1, 6, 9, 3, 3, 3, 5, 1, 8, 7, 2, 5, 5, 7, 7, 5, 7, 5, 0, 0, 0, 0, 7, 0, 8, 3, 8, 9, 0, 8, 0, 4, 6, 0, 9, 4, 9, 6, 9]",No visualization
2024-02-25-22:33:32,100,10,50,0,REIMPLEMENTED,MNIST_MakeCorpus,0.9428060094509392,0.9740991913469408,0,1,41,0.6249591,1,"[41, 11, 57, 97, 45, 94, 23, 62, 78, 55, 59, 67, 32, 2, 76, 14, 91, 29, 15, 25, 70, 35, 99, 87, 13, 50, 9, 83, 68, 89, 93, 18, 58, 53, 74, 71, 48, 61, 8, 92, 42, 66, 40, 75, 34, 39, 21, 46, 47, 31]","[0.6249591, 0.20003344, 0.09201906, 0.023449559, 0.016953703, 0.016196016, 0.0056216232, 0.003933252, 0.0029476092, 0.0022241436, 0.0013526577, 0.0009881976, 0.0007797828, 0.0005637625, 0.00035635082, 0.0003316334, 0.00031175176, 0.00029643753, 0.00028046797, 0.00027097863, 0.000243133, 0.00020016357, 0.00018917429, 0.00018631584, 0.00017851898, 0.00016749736, 0.00016443603, 0.00016427395, 0.00015644694, 0.00011846911, 0.00011414062, 0.000110223744, 0.00010701668, 0.00010653625, 0.000105979925, 0.000102749436, 9.611934e-05, 9.1362315e-05, 9.057831e-05, 9.005419e-05, 8.625931e-05, 8.50769e-05, 8.485868e-05, 8.2819366e-05, 8.207649e-05, 8.068203e-05, 7.740402e-05, 7.628528e-05, 7.53159e-05, 7.5014395e-05]","[1, 1, 1, 5, 1, 3, 7, 1, 1, 1, 1, 1, 6, 9, 3, 3, 5, 1, 3, 8, 7, 2, 5, 5, 5, 7, 7, 5, 7, 5, 5, 0, 0, 0, 0, 7, 0, 8, 8, 3, 0, 9, 8, 0, 8, 9, 7, 5, 8, 6]",No visualization
2024-02-25-22:33:39,100,10,50,1,ORIGINAL,MNIST,0.9607580302161126,0.9900493920622211,0,1,49,0.33152366,1,"[49, 10, 63, 76, 67, 6, 22, 50, 17, 72, 32, 99, 41, 83, 38, 59, 75, 51, 85, 56, 86, 92, 95, 26, 81, 8, 53, 11, 33, 43, 7, 1, 79, 90, 16, 44, 15, 40, 31, 12, 77, 68, 61, 24, 25, 70, 30, 48, 5, 55]","[0.33152366, 0.32415757, 0.17342366, 0.14791313, 0.006150803, 0.0060774265, 0.0021911038, 0.0017230199, 0.0016096622, 0.0006209497, 0.00032443897, 0.00031721362, 0.00027108678, 0.00019462439, 0.00015975324, 0.0001465141, 0.00012237631, 0.00011976855, 9.5529846e-05, 9.4655996e-05, 8.8280845e-05, 8.79886e-05, 6.555497e-05, 6.391504e-05, 6.3809064e-05, 6.318535e-05, 6.204312e-05, 6.14625e-05, 6.107214e-05, 6.0955477e-05, 6.0117396e-05, 5.9540434e-05, 5.9389135e-05, 5.824272e-05, 5.7734775e-05, 5.6607605e-05, 5.602355e-05, 5.5886303e-05, 5.5522407e-05, 5.4808293e-05, 5.4621953e-05, 5.357451e-05, 5.326299e-05, 5.2699772e-05, 5.164849e-05, 5.038719e-05, 4.980662e-05, 4.9381848e-05, 4.9051367e-05, 4.9026537e-05]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 9, 8, 2, 8, 7, 8, 8, 3, 6, 2, 0, 5, 2, 5, 0, 7, 0, 9, 0, 5, 0, 8, 5, 0, 8, 7, 9, 0, 5, 4, 0, 4, 2, 7, 3, 7, 7, 0]",No visualization
2024-02-25-22:33:43,100,10,50,1,REIMPLEMENTED,MNIST,0.9608415172670252,0.9899192102182397,0,1,49,0.32960576,1,"[49, 10, 63, 76, 67, 6, 22, 50, 17, 72, 32, 99, 41, 83, 38, 59, 75, 51, 85, 56, 86, 92, 95, 26, 81, 8, 53, 33, 11, 43, 7, 1, 79, 90, 16, 44, 15, 40, 31, 12, 77, 68, 61, 64, 35, 24, 25, 70, 39, 30]","[0.32960576, 0.32189018, 0.17381604, 0.14790046, 0.0068373824, 0.0068065007, 0.0024809635, 0.0019522954, 0.0018271735, 0.0007085508, 0.00037099252, 0.0003616612, 0.0003093576, 0.0002230326, 0.00018278157, 0.00016778619, 0.00014011054, 0.00013749652, 0.000109560744, 0.00010859726, 0.000101167905, 0.00010102965, 7.596169e-05, 7.340207e-05, 7.325319e-05, 7.3166964e-05, 7.186828e-05, 7.0718714e-05, 7.0577094e-05, 7.0533686e-05, 6.959384e-05, 6.889557e-05, 6.876724e-05, 6.690152e-05, 6.678333e-05, 6.5502056e-05, 6.479168e-05, 6.46035e-05, 6.419178e-05, 6.340744e-05, 6.31541e-05, 6.1895626e-05, 6.1605e-05, 6.15329e-05, 6.092132e-05, 6.0877293e-05, 5.9319693e-05, 5.9123886e-05, 5.9021244e-05, 5.7267738e-05]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 9, 8, 2, 8, 7, 8, 8, 3, 6, 2, 0, 5, 2, 5, 0, 0, 7, 9, 0, 5, 0, 8, 5, 0, 8, 7, 9, 0, 5, 4, 0, 4, 3, 4, 2, 7, 9, 3]",No visualization
2024-02-25-22:35:00,100,10,50,1,ORIGINAL,CaD,0.8099884749330983,0.948903280727188,0,1,42,0.33300912,1,"[42, 74, 79, 89, 38, 23, 95, 81, 6, 57, 58, 9, 47, 55, 75, 88, 32, 5, 16, 18, 51, 59, 43, 87, 80, 67, 0, 69, 64, 7, 92, 97, 63, 24, 98, 54, 3, 72, 44, 85, 83, 86, 91, 99, 34, 76, 8, 12, 68, 39]","[0.33300912, 0.30812395, 0.09452982, 0.09072272, 0.08123177, 0.034196265, 0.023224505, 0.015501278, 0.008692596, 0.002578579, 0.001085392, 0.0008088862, 0.0007358021, 0.0006781523, 0.00058235665, 0.00051932334, 0.0005103294, 0.00046815517, 0.00026850184, 0.00023307497, 0.00018392052, 0.00016926877, 0.0001587934, 0.0001233464, 0.000106663356, 8.814993e-05, 8.197325e-05, 7.4097e-05, 5.7043093e-05, 5.3336484e-05, 5.3031556e-05, 5.1678195e-05, 4.9972183e-05, 4.6294837e-05, 4.5291996e-05, 4.0859963e-05, 4.0013183e-05, 3.9036768e-05, 3.7884874e-05, 3.7410024e-05, 3.7243e-05, 3.4562996e-05, 3.3828936e-05, 3.3510405e-05, 3.299742e-05, 3.131471e-05, 3.0660187e-05, 2.936464e-05, 2.760671e-05, 2.6534053e-05]","[1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",No visualization
2024-02-25-22:36:17,100,10,50,1,REIMPLEMENTED,CaD,0.8099768901498613,0.9487713145057834,0,1,42,0.333204,1,"[42, 74, 79, 89, 38, 23, 95, 81, 6, 57, 58, 9, 55, 47, 75, 88, 32, 5, 16, 18, 59, 51, 43, 87, 80, 67, 0, 69, 7, 64, 92, 97, 63, 24, 98, 54, 3, 72, 44, 83, 85, 86, 91, 14, 99, 34, 30, 36, 8, 61]","[0.333204, 0.3080693, 0.09341377, 0.09017781, 0.079119906, 0.034005545, 0.022867097, 0.015981821, 0.009383965, 0.0029954547, 0.001275408, 0.0009841834, 0.00083083217, 0.0008055043, 0.0007084187, 0.0006376511, 0.0006245737, 0.0005634065, 0.00033032792, 0.00028498148, 0.00022909675, 0.00022771551, 0.00019629135, 0.00015203455, 0.00013199137, 0.000108283704, 0.00010122224, 9.124239e-05, 7.289166e-05, 7.0541704e-05, 6.5500746e-05, 6.376742e-05, 6.224387e-05, 5.6833356e-05, 5.6011868e-05, 5.0897255e-05, 4.9528404e-05, 4.8837555e-05, 4.7193e-05, 4.6240144e-05, 4.6118068e-05, 4.331367e-05, 4.2279735e-05, 4.1819894e-05, 4.1317464e-05, 4.126096e-05, 4.1231615e-05, 3.98561e-05, 3.9266713e-05, 3.9180413e-05]","[1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1]",No visualization
